timestamp,tradeType,price,available_amount,min_single_trans,max_single_trans,payment_methods,nickName
2025-10-28T00:00:09.742107,SELL,1474.81,175.98,8000.0,259537.0,"Naranja X, Lemon Cash, Mercadopago",NicoYiyi
2025-10-28T00:00:09.742149,SELL,1474.8,149.2,45700.0,180000.0,"BBVA, Banco Brubank, Banco del Sol, Mercadopago, Naranja X",exchange1260
2025-10-28T00:00:09.742161,SELL,1474.53,68.1,10000.0,100000.0,"Lemon Cash, Uala, Mercadopago, Banco Brubank",misiocrypto
2025-10-28T00:00:09.742170,SELL,1474.53,238.61,7840.0,50000.0,"Bank Transfer (Argentina), Lemon Cash, Mercadopago, Naranja X, Banco Brubank",La_abuelita_cripto
2025-10-28T00:00:09.742178,SELL,1474.5,550.05,300000.0,811048.0,"Lemon Cash, Mercadopago, Banco Brubank, Naranja X, Uala",Mauri muchos Dolares
2025-10-28T00:00:09.742186,SELL,1473.91,245.0,30000.0,250000.0,"Belo app, Naranja X, Mercadopago, Lemon Cash, Banco Brubank",mw-project
2025-10-28T00:00:09.742208,SELL,1473.9,700.0,10000.0,1031730.0,"Lemon Cash, Banco Brubank, Naranja X",gapicc
2025-10-28T00:00:09.742217,SELL,1473.81,5745.82,300000.0,8468246.0,"Banco Brubank, Bank Transfer (Argentina), Mercadopago, Uala, Lemon Cash",GTDigitalCapital
2025-10-28T00:00:09.742224,SELL,1473.8,6649.0,250000.0,9799296.0,"BBVA, Banco Brubank, Bank Transfer (Argentina), Mercadopago, Naranja X",TecnoBL
2025-10-28T00:00:09.742232,SELL,1473.8,6024.28,1000000.0,8878583.0,"Banco Brubank, Uala, Bank Transfer (Argentina), Lemon Cash, Mercadopago",cryptoMarket_000
2025-10-28T00:00:09.742239,SELL,1473.79,1295.26,700000.0,1908941.0,Lemon Cash,Latocrip
2025-10-28T00:00:09.742246,SELL,1473.76,3744.43,700000.0,5518391.0,Mercadopago,FuriaLuminosa
2025-10-28T00:00:09.742261,SELL,1473.51,2100.05,800000.0,3094444.0,Lemon Cash,DarkHold_
2025-10-28T00:00:09.742274,SELL,1473.5,100.0,7900.0,50000.0,Mercadopago,Leocandia
2025-10-28T00:00:09.742287,SELL,1473.19,1407.0,400000.0,2072778.0,"Uala, Banco Brubank, Bank Transfer (Argentina), Mercadopago, Banco Santander Argentina",_iCrypto23_
2025-10-28T00:00:09.742295,SELL,1473.16,2720.3,200000.0,4007437.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Banco Brubank",VolumenExpress
2025-10-28T00:00:09.742302,SELL,1473.15,569.41,100000.0,838826.0,"Reba, Mercadopago, Banco Brubank, Naranja X, Lemon Cash",MolinetCoin
2025-10-28T00:00:09.742310,SELL,1473.0,400.0,500000.0,589200.0,"Mercadopago, Lemon Cash, Belo app, Banco Brubank, Uala",KEVINENVIO24
2025-10-28T00:00:09.742317,SELL,1472.55,64116.27,150000.0,4500000.0,"Banco Santander Argentina, Lemon Cash, Mercadopago, Naranja X, Bank Transfer (Argentina)",--VERTICE--AR--
2025-10-28T00:00:09.742324,SELL,1472.5,2000.0,200000.0,2945000.0,"Banco Santander Argentina, BBVA, Banco Brubank, Belo app, Bank Transfer (Argentina)",la-pitu
2025-10-28T00:00:10.230909,BUY,1477.0,33.13,25000.0,48835.0,"Banco Brubank, Lemon Cash",Felipocomas
2025-10-28T00:00:10.230949,BUY,1477.19,24.0,15000.0,35381.0,"Lemon Cash, Mercadopago",misiocrypto
2025-10-28T00:00:10.230958,BUY,1477.19,270.31,30000.0,398502.0,"Naranja X, Lemon Cash, Banco Brubank",User-342ef
2025-10-28T00:00:10.230967,BUY,1477.19,100.0,10000.0,130000.0,Lemon Cash,exe07
2025-10-28T00:00:10.230976,BUY,1477.21,57.4,50000.0,84622.0,"Mercadopago, Lemon Cash",Dashremesas
2025-10-28T00:00:10.230985,BUY,1477.22,736.8,500000.0,1086243.0,"Mercadopago, Banco Brubank, Naranja X",Fondo Coqui
2025-10-28T00:00:10.230995,BUY,1477.22,10.99,7840.0,16202.0,"Bank Transfer (Argentina), Banco Brubank, Uala, Naranja X, Banco Santander Argentina",CriptoNabis
2025-10-28T00:00:10.231005,BUY,1477.25,40.27,10000.0,59370.0,"Naranja X, Lemon Cash, Banco Brubank",gapicc
2025-10-28T00:00:10.231013,BUY,1477.3,97.62,8000.0,143926.0,"Banco Brubank, Naranja X, Lemon Cash",CyptoFabi
2025-10-28T00:00:10.231023,BUY,1477.38,975.57,500000.0,1438410.0,"Mercadopago, Bank Transfer (Argentina), Lemon Cash, Naranja X",Ivan_33
2025-10-28T00:00:10.231032,BUY,1477.6,200.79,30000.0,296095.0,"Mercadopago, Uala, Belo app, Banco Brubank, Prex",Jcripton
2025-10-28T00:00:10.231041,BUY,1477.6,146.99,8000.0,216758.0,"Mercadopago, Bank Transfer (Argentina), Banco Brubank, Uala, Reba",DaroFast
2025-10-28T00:00:10.231049,BUY,1477.65,156.89,8000.0,231365.0,"Mercadopago, Naranja X, Banco Brubank, Lemon Cash, Prex",Mar_azul25
2025-10-28T00:00:10.231058,BUY,1477.99,132.01,8000.0,194720.0,"Mercadopago, Lemon Cash, Banco Brubank, Uala, Bank Transfer",BWR-cambioCRYPTO
2025-10-28T00:00:10.231066,BUY,1478.0,99.86,75000.0,147298.0,"Mercadopago, Uala, Naranja X",P2P-70e3dfif
2025-10-28T00:00:10.231075,BUY,1478.0,3365.82,250000.0,2700000.0,"Uala, Naranja X, Banco Brubank",Romanzoncripto
2025-10-28T00:00:10.231084,BUY,1478.5,709.72,100000.0,1047226.0,"Banco Brubank, Bank Transfer (Argentina), Lemon Cash, Uala",Lebronjames6
2025-10-28T00:00:10.231170,BUY,1478.5,1900.42,2000000.0,2804162.0,"Naranja X, Lemon Cash",User-5dc26
2025-10-28T00:00:10.231199,BUY,1479.0,161.04,15000.0,237702.0,Fiwind,Gasti96
2025-10-28T00:00:10.231209,BUY,1479.0,300.0,15000.0,442814.0,"Banco Brubank, Mercadopago, Uala",Leoocrypto
2025-10-28T00:08:52.751556+00:00,SELL,1500.01,10000.0,1960.0,15000100.0,Banco Santander Argentina,Pentagoo_UY
2025-10-28T00:08:52.751605+00:00,SELL,1474.8,59.25,45700.0,87381.0,"BBVA, Banco Brubank, Banco del Sol, Mercadopago, Naranja X",exchange1260
2025-10-28T00:08:52.751637+00:00,SELL,1474.54,100.0,10000.0,90000.0,Lemon Cash,exe07
2025-10-28T00:08:52.751661+00:00,SELL,1474.53,204.76,7840.0,50000.0,"Bank Transfer (Argentina), Lemon Cash, Mercadopago, Naranja X, Banco Brubank",La_abuelita_cripto
2025-10-28T00:08:52.751672+00:00,SELL,1474.5,550.05,300000.0,811048.0,"Lemon Cash, Mercadopago, Banco Brubank, Naranja X, Uala",Mauri muchos Dolares
2025-10-28T00:08:52.751680+00:00,SELL,1474.25,2850.26,200000.0,4201995.0,"Mercadopago, Naranja X, Fiwind, Bank Transfer (Argentina)",Cambios_Donsatur
2025-10-28T00:08:52.751687+00:00,SELL,1474.2,3744.0,700000.0,5519404.0,Mercadopago,FuriaLuminosa
2025-10-28T00:08:52.751695+00:00,SELL,1474.19,506.1,400000.0,746087.0,"Uala, Banco Brubank, Bank Transfer (Argentina), Mercadopago, Banco Santander Argentina",_iCrypto23_
2025-10-28T00:08:52.751703+00:00,SELL,1474.15,1203.73,1000000.0,1774478.0,"Mercadopago, Lemon Cash, Bank Transfer (Argentina), Uala, Banco Brubank",cryptoMarket_000
2025-10-28T00:08:52.751711+00:00,SELL,1474.0,1065.09,200000.0,1569936.0,"Lemon Cash, Mercadopago, Uala, Naranja X",rjrmcrypto23
2025-10-28T00:08:52.751718+00:00,SELL,1474.0,1400.0,1000000.0,2063600.0,"Banco Brubank, Bank Transfer (Argentina), Uala",vinnievinzfinanzas
2025-10-28T00:08:52.751726+00:00,SELL,1474.0,50538.35,1000000.0,19500000.0,"Lemon Cash, Mercadopago, Belo app",EQRCrypto
2025-10-28T00:08:52.751734+00:00,SELL,1473.95,3800.05,100000.0,5601083.0,"Banco Brubank, Lemon Cash, Mercadopago, Uala, Naranja X",MauXYZ
2025-10-28T00:08:52.751754+00:00,SELL,1473.92,1370.45,200000.0,2019933.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Banco Brubank",VolumenExpress
2025-10-28T00:08:52.751771+00:00,SELL,1473.91,99.7,30000.0,146948.0,"Belo app, Naranja X, Mercadopago, Lemon Cash, Banco Brubank",mw-project
2025-10-28T00:08:52.751799+00:00,SELL,1473.9,2700.0,1000000.0,3979530.0,Mercadopago,Iseco1995
2025-10-28T00:08:52.751815+00:00,SELL,1473.9,64116.27,150000.0,4500000.0,"Banco Santander Argentina, Lemon Cash, Mercadopago, Naranja X, Bank Transfer (Argentina)",--VERTICE--AR--
2025-10-28T00:08:52.751835+00:00,SELL,1473.84,1315.41,100000.0,1938703.0,"Lemon Cash, Mercadopago, Bank Transfer (Argentina), Banco Brubank",Reymoney
2025-10-28T00:08:52.751864+00:00,SELL,1473.81,1552.5,300000.0,2288090.0,"Banco Brubank, Bank Transfer (Argentina), Mercadopago, Uala, Lemon Cash",GTDigitalCapital
2025-10-28T00:08:52.751903+00:00,SELL,1473.8,6649.0,250000.0,9799296.0,"BBVA, Banco Brubank, Bank Transfer (Argentina), Mercadopago, Naranja X",TecnoBL
2025-10-28T00:08:53.197729+00:00,BUY,1476.87,318.9,450000.0,470033.0,"Mercadopago, Banco Brubank, Naranja X",Fondo Coqui
2025-10-28T00:08:53.197771+00:00,BUY,1477.0,502.93,7840.0,741344.0,BBVA,HijosdeAbraham
2025-10-28T00:08:53.197782+00:00,BUY,1477.0,1671.02,25000.0,2463170.0,"Uala, Naranja X, Banco Brubank",Romanzoncripto
2025-10-28T00:08:53.197790+00:00,BUY,1477.18,49.0,10000.0,72237.0,Lemon Cash,exe07
2025-10-28T00:08:53.197797+00:00,BUY,1477.21,57.4,50000.0,84622.0,"Mercadopago, Lemon Cash",Dashremesas
2025-10-28T00:08:53.197806+00:00,BUY,1477.22,10.99,7840.0,16202.0,"Bank Transfer (Argentina), Banco Brubank, Uala, Naranja X, Banco Santander Argentina",CriptoNabis
2025-10-28T00:08:53.197815+00:00,BUY,1477.3,97.62,8000.0,143926.0,"Banco Brubank, Naranja X, Lemon Cash",CyptoFabi
2025-10-28T00:08:53.197825+00:00,BUY,1477.6,200.79,30000.0,296095.0,"Mercadopago, Uala, Belo app, Banco Brubank, Prex",Jcripton
2025-10-28T00:08:53.197834+00:00,BUY,1477.6,146.99,8000.0,216758.0,"Mercadopago, Bank Transfer (Argentina), Banco Brubank, Uala, Reba",DaroFast
2025-10-28T00:08:53.197843+00:00,BUY,1477.65,156.89,8000.0,231365.0,"Mercadopago, Naranja X, Banco Brubank, Lemon Cash, Prex",Mar_azul25
2025-10-28T00:08:53.197851+00:00,BUY,1477.99,132.01,8000.0,194720.0,"Mercadopago, Lemon Cash, Banco Brubank, Uala, Bank Transfer",BWR-cambioCRYPTO
2025-10-28T00:08:53.197859+00:00,BUY,1478.0,99.86,75000.0,147298.0,"Mercadopago, Uala, Naranja X",P2P-70e3dfif
2025-10-28T00:08:53.197867+00:00,BUY,1478.5,709.72,100000.0,1047226.0,"Banco Brubank, Bank Transfer (Argentina), Lemon Cash, Uala",Lebronjames6
2025-10-28T00:08:53.197875+00:00,BUY,1479.0,161.04,15000.0,237702.0,Fiwind,Gasti96
2025-10-28T00:08:53.197882+00:00,BUY,1479.0,300.0,15000.0,442814.0,"Banco Brubank, Mercadopago, Uala",Leoocrypto
2025-10-28T00:08:53.197890+00:00,BUY,1479.0,1500.0,300000.0,2214071.0,Bank Transfer (Argentina),Dayacortez
2025-10-28T00:08:53.197899+00:00,BUY,1479.75,101.0,8000.0,149156.0,"Banco Brubank, Lemon Cash, Mercadopago, Reba, Belo app",Totty_Criptoya
2025-10-28T00:08:53.197907+00:00,BUY,1479.87,3900.0,400000.0,5765727.0,"Mercadopago, Banco Brubank, Bank Transfer (Argentina), Banco Santander Argentina, Naranja X",_iCrypto23_
2025-10-28T00:08:53.197916+00:00,BUY,1479.96,862.28,80000.0,1000000.0,Lemon Cash,GoodDay100
2025-10-28T00:08:53.197924+00:00,BUY,1480.0,970.85,200000.0,1433990.0,"Mercadopago, Uala, Banco Brubank, Lemon Cash",Gabi966
2025-10-28T00:13:53.826624+00:00,SELL,1500.01,10000.0,1960.0,15000100.0,Banco Santander Argentina,Pentagoo_UY
2025-10-28T00:13:53.826668+00:00,SELL,1475.05,339.0,100000.0,500000.0,"Mercadopago, Naranja X, Bank Transfer (Argentina), Banco Brubank",iPetraStore
2025-10-28T00:13:53.826680+00:00,SELL,1475.0,1064.36,200000.0,1569931.0,"Lemon Cash, Mercadopago, Uala, Naranja X",rjrmcrypto23
2025-10-28T00:13:53.826690+00:00,SELL,1474.8,59.25,45700.0,87381.0,"BBVA, Banco Brubank, Banco del Sol, Mercadopago, Naranja X",exchange1260
2025-10-28T00:13:53.826699+00:00,SELL,1474.8,550.05,300000.0,811213.0,"Lemon Cash, Mercadopago, Banco Brubank, Naranja X, Uala",Mauri muchos Dolares
2025-10-28T00:13:53.826707+00:00,SELL,1474.54,100.0,10000.0,90000.0,Lemon Cash,exe07
2025-10-28T00:13:53.826716+00:00,SELL,1474.54,179.81,7840.0,50000.0,"Bank Transfer (Argentina), Lemon Cash, Mercadopago, Naranja X, Banco Brubank",La_abuelita_cripto
2025-10-28T00:13:53.826757+00:00,SELL,1474.35,1150.23,400000.0,1695841.0,"Naranja X, Banco Brubank, Bank Transfer (Argentina), Mercadopago, Lemon Cash",CRYPTOP2PL
2025-10-28T00:13:53.826766+00:00,SELL,1474.33,1203.58,1000000.0,1774474.0,"Mercadopago, Lemon Cash, Bank Transfer (Argentina), Uala, Banco Brubank",cryptoMarket_000
2025-10-28T00:13:53.826777+00:00,SELL,1474.3,1400.1,700000.0,2064167.0,Mercadopago,FuriaLuminosa
2025-10-28T00:13:53.826801+00:00,SELL,1474.25,2850.26,200000.0,4201995.0,"Mercadopago, Naranja X, Fiwind, Bank Transfer (Argentina)",Cambios_Donsatur
2025-10-28T00:13:53.826877+00:00,SELL,1474.25,2700.0,1000000.0,3980475.0,Mercadopago,Iseco1995
2025-10-28T00:13:53.826893+00:00,SELL,1474.0,1400.0,1000000.0,2063600.0,"Banco Brubank, Bank Transfer (Argentina), Uala",vinnievinzfinanzas
2025-10-28T00:13:53.826903+00:00,SELL,1474.0,47928.4,1000000.0,19500000.0,"Lemon Cash, Mercadopago, Belo app",EQRCrypto
2025-10-28T00:13:53.826911+00:00,SELL,1473.96,64116.27,150000.0,4500000.0,"Banco Santander Argentina, Lemon Cash, Mercadopago, Naranja X, Bank Transfer (Argentina)",--VERTICE--AR--
2025-10-28T00:13:53.826921+00:00,SELL,1473.95,4699.93,100000.0,6000000.0,"Banco Brubank, Lemon Cash, Mercadopago, Uala, Naranja X",MauXYZ
2025-10-28T00:13:53.826930+00:00,SELL,1473.92,1370.45,200000.0,2019933.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Banco Brubank",VolumenExpress
2025-10-28T00:13:53.826939+00:00,SELL,1473.91,99.7,30000.0,146948.0,"Belo app, Naranja X, Mercadopago, Lemon Cash, Banco Brubank",mw-project
2025-10-28T00:13:53.826947+00:00,SELL,1473.85,100.0,95000.0,100000.0,"Banco Brubank, Bank Transfer (Argentina), Naranja X, Bank Transfer, Mercadopago",Cambio_d_plata
2025-10-28T00:13:53.826955+00:00,SELL,1473.84,1315.41,100000.0,1938703.0,"Lemon Cash, Mercadopago, Bank Transfer (Argentina), Banco Brubank",Reymoney
2025-10-28T00:13:54.271035+00:00,BUY,1477.0,284.79,7840.0,419795.0,BBVA,HijosdeAbraham
2025-10-28T00:13:54.271077+00:00,BUY,1477.0,1575.08,25000.0,2321749.0,"Uala, Naranja X, Banco Brubank",Romanzoncripto
2025-10-28T00:13:54.271089+00:00,BUY,1477.2,100.0,10000.0,130000.0,Lemon Cash,exe07
2025-10-28T00:13:54.271097+00:00,BUY,1477.21,57.4,50000.0,84622.0,"Mercadopago, Lemon Cash",Dashremesas
2025-10-28T00:13:54.271107+00:00,BUY,1477.22,10.99,7840.0,16202.0,"Bank Transfer (Argentina), Banco Brubank, Uala, Naranja X, Banco Santander Argentina",CriptoNabis
2025-10-28T00:13:54.271116+00:00,BUY,1477.24,201.47,50000.0,250000.0,"Banco Brubank, Mercadopago, Lemon Cash, Naranja X, Belo app",mw-project
2025-10-28T00:13:54.271124+00:00,BUY,1477.25,173.0,255000.0,255054.0,"Naranja X, Mercadopago, Lemon Cash",mpap2p
2025-10-28T00:13:54.271132+00:00,BUY,1477.3,97.62,8000.0,143926.0,"Banco Brubank, Naranja X, Lemon Cash",CyptoFabi
2025-10-28T00:13:54.271141+00:00,BUY,1477.5,477.96,7840.0,704776.0,"Lemon Cash, Mercadopago, Naranja X, Bank Transfer (Argentina), Banco Brubank",matcaraballo
2025-10-28T00:13:54.271151+00:00,BUY,1477.6,146.99,8000.0,216758.0,"Mercadopago, Bank Transfer (Argentina), Banco Brubank, Uala, Reba",DaroFast
2025-10-28T00:13:54.271160+00:00,BUY,1477.65,156.89,8000.0,231365.0,"Mercadopago, Naranja X, Banco Brubank, Lemon Cash, Prex",Mar_azul25
2025-10-28T00:13:54.271168+00:00,BUY,1477.98,665.16,50000.0,400000.0,"Mercadopago, Banco Brubank, Lemon Cash",DelPlata_Cripto
2025-10-28T00:13:54.271177+00:00,BUY,1477.99,132.01,8000.0,194720.0,"Mercadopago, Lemon Cash, Banco Brubank, Uala, Bank Transfer",BWR-cambioCRYPTO
2025-10-28T00:13:54.271185+00:00,BUY,1478.0,99.86,75000.0,147298.0,"Mercadopago, Uala, Naranja X",P2P-70e3dfif
2025-10-28T00:13:54.271193+00:00,BUY,1478.5,709.72,100000.0,1047226.0,"Banco Brubank, Bank Transfer (Argentina), Lemon Cash, Uala",Lebronjames6
2025-10-28T00:13:54.271201+00:00,BUY,1479.0,161.04,15000.0,237702.0,Fiwind,Gasti96
2025-10-28T00:13:54.271209+00:00,BUY,1479.0,300.0,15000.0,442814.0,"Banco Brubank, Mercadopago, Uala",Leoocrypto
2025-10-28T00:13:54.271218+00:00,BUY,1479.0,619.28,300000.0,914086.0,Bank Transfer (Argentina),Dayacortez
2025-10-28T00:13:54.271227+00:00,BUY,1479.75,101.0,8000.0,149156.0,"Banco Brubank, Lemon Cash, Mercadopago, Reba, Belo app",Totty_Criptoya
2025-10-28T00:13:54.271235+00:00,BUY,1480.0,970.85,200000.0,1433990.0,"Mercadopago, Uala, Banco Brubank, Lemon Cash",Gabi966
2025-10-28T00:18:54.891638+00:00,SELL,1500.01,10000.0,1960.0,15000100.0,Banco Santander Argentina,Pentagoo_UY
2025-10-28T00:18:54.891693+00:00,SELL,1475.25,1064.18,200000.0,1569931.0,"Lemon Cash, Mercadopago, Uala, Naranja X",rjrmcrypto23
2025-10-28T00:18:54.891706+00:00,SELL,1475.05,260.21,100000.0,383822.0,"Mercadopago, Naranja X, Bank Transfer (Argentina), Banco Brubank",iPetraStore
2025-10-28T00:18:54.891714+00:00,SELL,1475.0,42528.08,1000000.0,19500000.0,"Lemon Cash, Mercadopago, Belo app",EQRCrypto
2025-10-28T00:18:54.891723+00:00,SELL,1474.8,550.05,300000.0,811213.0,"Lemon Cash, Mercadopago, Banco Brubank, Naranja X, Uala",Mauri muchos Dolares
2025-10-28T00:18:54.891731+00:00,SELL,1474.7,5994.0,700000.0,8839351.0,Mercadopago,FuriaLuminosa
2025-10-28T00:18:54.891740+00:00,SELL,1474.66,1203.32,600000.0,1774481.0,"Banco Brubank, Uala, Bank Transfer (Argentina), Lemon Cash, Mercadopago",cryptoMarket_000
2025-10-28T00:18:54.891748+00:00,SELL,1474.54,17.19,10000.0,25347.0,Lemon Cash,exe07
2025-10-28T00:18:54.891756+00:00,SELL,1474.54,179.81,7840.0,50000.0,"Bank Transfer (Argentina), Lemon Cash, Mercadopago, Naranja X, Banco Brubank",La_abuelita_cripto
2025-10-28T00:18:54.891764+00:00,SELL,1474.5,700.0,10000.0,1032150.0,"Lemon Cash, Banco Brubank, Naranja X",gapicc
2025-10-28T00:18:54.891773+00:00,SELL,1474.5,4477.42,500000.0,4000000.0,"Mercadopago, Banco Brubank, Banco Santander Argentina, Bank Transfer (Argentina)",Paramahanssa
2025-10-28T00:18:54.891782+00:00,SELL,1474.4,546.01,100000.0,805037.0,"Lemon Cash, Mercadopago, Bank Transfer (Argentina), Banco Brubank",Reymoney
2025-10-28T00:18:54.891792+00:00,SELL,1474.31,747.33,200000.0,1101796.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Banco Brubank",VolumenExpress
2025-10-28T00:18:54.891801+00:00,SELL,1474.25,2850.26,200000.0,4201995.0,"Mercadopago, Naranja X, Fiwind, Bank Transfer (Argentina)",Cambios_Donsatur
2025-10-28T00:18:54.891809+00:00,SELL,1474.0,1400.0,1000000.0,2063600.0,"Banco Brubank, Bank Transfer (Argentina), Uala",vinnievinzfinanzas
2025-10-28T00:18:54.891823+00:00,SELL,1474.0,4700.0,1000000.0,6927800.0,Mercadopago,Iseco1995
2025-10-28T00:18:54.891831+00:00,SELL,1473.96,64014.51,150000.0,4500000.0,"Banco Santander Argentina, Lemon Cash, Mercadopago, Naranja X, Bank Transfer (Argentina)",--VERTICE--AR--
2025-10-28T00:18:54.891840+00:00,SELL,1473.91,99.7,30000.0,146948.0,"Belo app, Naranja X, Mercadopago, Lemon Cash, Banco Brubank",mw-project
2025-10-28T00:18:54.891848+00:00,SELL,1473.8,6649.0,250000.0,9799296.0,"BBVA, Banco Brubank, Bank Transfer (Argentina), Mercadopago, Naranja X",TecnoBL
2025-10-28T00:18:54.891856+00:00,SELL,1473.51,2100.05,800000.0,3094444.0,Lemon Cash,DarkHold_
2025-10-28T00:18:55.343540+00:00,BUY,1477.0,284.79,7840.0,419795.0,BBVA,HijosdeAbraham
2025-10-28T00:18:55.343587+00:00,BUY,1477.22,10.99,7840.0,16202.0,"Bank Transfer (Argentina), Banco Brubank, Uala, Naranja X, Banco Santander Argentina",CriptoNabis
2025-10-28T00:18:55.343599+00:00,BUY,1477.24,153.93,50000.0,226937.0,"Banco Brubank, Mercadopago, Lemon Cash, Naranja X, Belo app",mw-project
2025-10-28T00:18:55.343731+00:00,BUY,1477.25,173.0,255000.0,255054.0,"Naranja X, Mercadopago, Lemon Cash",mpap2p
2025-10-28T00:18:55.343744+00:00,BUY,1477.3,100.0,10000.0,130000.0,Lemon Cash,exe07
2025-10-28T00:18:55.343753+00:00,BUY,1477.3,107.54,8000.0,158551.0,"Banco Brubank, Naranja X, Lemon Cash",CyptoFabi
2025-10-28T00:18:55.343762+00:00,BUY,1477.5,81.24,7840.0,119792.0,"Lemon Cash, Mercadopago, Naranja X, Bank Transfer (Argentina), Banco Brubank",matcaraballo
2025-10-28T00:18:55.343780+00:00,BUY,1477.5,1347.43,25000.0,1986854.0,"Uala, Naranja X, Banco Brubank",Romanzoncripto
2025-10-28T00:18:55.343790+00:00,BUY,1477.6,146.99,8000.0,216758.0,"Mercadopago, Bank Transfer (Argentina), Banco Brubank, Uala, Reba",DaroFast
2025-10-28T00:18:55.343799+00:00,BUY,1477.65,156.89,8000.0,231365.0,"Mercadopago, Naranja X, Banco Brubank, Lemon Cash, Prex",Mar_azul25
2025-10-28T00:18:55.343808+00:00,BUY,1477.99,132.01,8000.0,194720.0,"Mercadopago, Lemon Cash, Banco Brubank, Uala, Bank Transfer",BWR-cambioCRYPTO
2025-10-28T00:18:55.343816+00:00,BUY,1478.0,99.86,75000.0,147298.0,"Mercadopago, Uala, Naranja X",P2P-70e3dfif
2025-10-28T00:18:55.343825+00:00,BUY,1478.5,709.72,100000.0,1047226.0,"Banco Brubank, Bank Transfer (Argentina), Lemon Cash, Uala",Lebronjames6
2025-10-28T00:18:55.343833+00:00,BUY,1479.0,161.04,15000.0,237702.0,Fiwind,Gasti96
2025-10-28T00:18:55.343841+00:00,BUY,1479.0,300.0,15000.0,442814.0,"Banco Brubank, Mercadopago, Uala",Leoocrypto
2025-10-28T00:18:55.343856+00:00,BUY,1479.75,101.0,8000.0,149156.0,"Banco Brubank, Lemon Cash, Mercadopago, Reba, Belo app",Totty_Criptoya
2025-10-28T00:18:55.343864+00:00,BUY,1479.87,3900.0,400000.0,5765727.0,"Mercadopago, Banco Brubank, Bank Transfer (Argentina), Banco Santander Argentina, Naranja X",_iCrypto23_
2025-10-28T00:18:55.343873+00:00,BUY,1480.0,970.85,200000.0,1433990.0,"Mercadopago, Uala, Banco Brubank, Lemon Cash",Gabi966
2025-10-28T00:18:55.343881+00:00,BUY,1480.0,720.68,100000.0,1064477.0,"Bank Transfer (Argentina), Banco Brubank, Lemon Cash",Vanka
2025-10-28T00:18:55.343889+00:00,BUY,1480.0,101.0,99999.0,100000.0,"Mercadopago, Banco Brubank",pablobtc
2025-10-28T00:23:55.938511+00:00,SELL,1500.01,10000.0,1960.0,15000100.0,Banco Santander Argentina,Pentagoo_UY
2025-10-28T00:23:55.938557+00:00,SELL,1475.6,144.41,100000.0,213091.0,"Mercadopago, Naranja X, Bank Transfer (Argentina), Banco Brubank",iPetraStore
2025-10-28T00:23:55.938580+00:00,SELL,1475.57,964.31,100000.0,1422906.0,"Lemon Cash, Mercadopago, Uala, Naranja X",rjrmcrypto23
2025-10-28T00:23:55.938589+00:00,SELL,1475.3,2850.26,200000.0,4202000.0,"Mercadopago, Naranja X, Fiwind, Bank Transfer (Argentina)",Cambios_Donsatur
2025-10-28T00:23:55.938597+00:00,SELL,1475.06,1380.31,700000.0,2036040.0,Lemon Cash,Latocrip
2025-10-28T00:23:55.938606+00:00,SELL,1475.05,1203.0,600000.0,1774481.0,"Banco Brubank, Uala, Bank Transfer (Argentina), Lemon Cash, Mercadopago",cryptoMarket_000
2025-10-28T00:23:55.938614+00:00,SELL,1475.0,42528.08,1000000.0,19500000.0,"Lemon Cash, Mercadopago, Belo app",EQRCrypto
2025-10-28T00:23:55.938622+00:00,SELL,1475.0,852.86,300000.0,1257968.0,"Banco Brubank, Bank Transfer (Argentina), Mercadopago, Lemon Cash, Naranja X",lordnestt
2025-10-28T00:23:55.938629+00:00,SELL,1474.9,4700.0,1000000.0,6932030.0,Mercadopago,Iseco1995
2025-10-28T00:23:55.938639+00:00,SELL,1474.8,550.05,300000.0,811213.0,"Lemon Cash, Mercadopago, Banco Brubank, Naranja X, Uala",Mauri muchos Dolares
2025-10-28T00:23:55.938647+00:00,SELL,1474.7,5994.0,700000.0,8839351.0,Mercadopago,FuriaLuminosa
2025-10-28T00:23:55.938654+00:00,SELL,1474.54,17.19,10000.0,25347.0,Lemon Cash,exe07
2025-10-28T00:23:55.938663+00:00,SELL,1474.54,143.07,7840.0,50000.0,"Bank Transfer (Argentina), Lemon Cash, Mercadopago, Naranja X, Banco Brubank",La_abuelita_cripto
2025-10-28T00:23:55.938671+00:00,SELL,1474.5,4477.42,500000.0,4000000.0,"Mercadopago, Banco Brubank, Banco Santander Argentina, Bank Transfer (Argentina)",Paramahanssa
2025-10-28T00:23:55.938680+00:00,SELL,1474.45,1729.17,200000.0,2549574.0,"Lemon Cash, Banco Brubank, Belo app, Mercadopago, Uala",Romanriveiro
2025-10-28T00:23:55.938689+00:00,SELL,1474.4,337.6,100000.0,497757.0,"Lemon Cash, Mercadopago, Bank Transfer (Argentina), Banco Brubank",Reymoney
2025-10-28T00:23:55.938698+00:00,SELL,1474.31,344.0,100000.0,507162.0,"Lemon Cash, Mercadopago, Naranja X, Uala, Banco Brubank",VolumenExpress
